Targeted Website Conversion,Average Order Value,Targeted ROAS,CPC Ceiling [For Reference],ON Platform - Organic,ON Platform - Paid,3rd Party Channels,Offline Stores,Net # of orders / day,Revenues per week (L),MRR (L),GMV ARR (Cr),Private Label Brands,3rd Party Brands,NMV MRR (L),NMV ARR (INR Cr),NMV %,Product + Packaging cost + Shipping,COGS Monthly (INR L),COGS ARR (INR Cr),COGS (% of GMV),Gross Margin ARR (INR Cr),Gross Margin%,Order processing fees,Order processing fees.1,Warehousing + Shipping,Store Merchant Fees,3rd Party Channel Margins.1,Contribution margin 1 (L),Contribution Margin 1 %,Daily Paid Marketing Budget (INR),Weekly marketing spend (L),Monthly marketing spend (L),# of order / day,Revenue / week (L),Paid - Channel ARR (Cr),Marketing %,Marketplace mktg / week (L),# of order / day.1,marketplace revenue / week (L),marketplace ARR (Cr),Offline mktg / week (L),Overall Marketing spend / week (L),Overall Marketing spend / month (L),Blended Marketing %age,Contribution margin 2 (L),Contribution Margin 2 %,Payroll,Other operating expenses,EBITDA (L),EBITDA Margin %,Opening Cash Balance,Cash-in Revenue,Investments,Cash-out Costs,Cash-out Inventory,Cash movement for the month,Closing Cash Balance,Cost of Inventory,Cash for Additional Inventory,Investment Infusion ,Conversion_to_ROAS,Total_Cash_Flow,CPC_to_orders,Investment_to_Cash_in,Revenue_to_Cost_Growth
-0.2637806257411451,1400,0.1461327170865337,-0.9481092117189698,-0.4072480081039948,0.7614562159894813,0.516657709296604,-0.7201532762581108,-0.7781623706884742,286.75,1229.0,147.5,-0.6981406433383689,0.6971799330724382,546.9,65.6,-0.697839402829491,0.7071067811865461,35.0,4.2,-0.646260303304367,61.4,-0.7524385417771567,1.096960703402874,1.6103581847700617,-0.5149595801655101,-0.904534033733292,0.5166577092966048,43,-0.7088128131030634,409640,28.67,122.89,-0.7698449821431103,133.8,68.82,-0.2523901636018696,5.38,-0.8191421731119455,107.53,55.3,1.34,35.39,151.67,-0.075590482608352,7.2,-0.4115567281372848,-0.4249794822299991,-0.6201736729460424,-0.584051927749758,-0.0416924928922407,-0.0068896274318996,-0.756349922617047,-0.1773631184088844,-0.7633262183015157,-0.1134277249553184,-0.2954147464660642,-0.1024756246843967,-0.7727938709493614,0.4,-0.1758631145281647,-0.3589756376795838,-0.2950006816542045,-0.2417508008065935,-0.1574262639841924,-0.4434434168114894
-0.2637806257411451,1400,0.2548826460811635,-1.0251390731991843,-0.1430871379824844,0.3788526000735851,0.516657709296604,-0.6139555581002327,-0.7647932128418388,342.9,1470.0,176.3,-0.6391566884916632,0.6381802208237126,659.5,79.1,-0.6355615791857125,0.7071067811865461,45.0,5.4,-0.5732136128209849,73.7,-0.703098309529474,1.096960703402874,1.6103581847700617,-0.5149595801655101,-0.904534033733292,0.5166577092966048,51,-0.6770461395179074,464078,32.49,139.22,-0.7575774206127289,154.3,79.36,-0.3252318817046875,6.43,-0.799319942073473,128.59,66.1,1.8,40.72,174.49,-0.2281782857261422,10.6,-0.3262059463356704,-0.4249794822299991,-0.6201736729460424,-0.587529462300218,0.009048877767687,-0.0290182553508216,-0.7470038558682717,-0.1773631184088844,-0.7531234138189028,-0.1071436404702592,-0.3032729559169804,-0.1232671938927134,-0.7653897395848746,0.5,-0.1758631145281647,-0.4316095496312592,-0.303321193946559,-0.245463949121902,-0.1574262639841924,-0.3955418309494325
-0.2637806257411451,1400,0.3636325750757934,-1.1021689346793984,0.1210737321390258,-0.003751015842311,0.516657709296604,-0.5077578399423545,-0.7488108862712537,410.03,1757.0,210.9,-0.5703420745038399,0.5791805085749859,795.2,95.4,-0.5749226456378238,0.7071067811865461,58.0,7.0,-0.5001669223376026,88.4,-0.6537580772817913,1.096960703402874,1.6103581847700617,-0.5149595801655101,-0.904534033733292,0.5166577092966048,62,-0.6475485140459778,525164,36.76,157.55,-0.7436741842116302,177.7,91.38,-0.3942398251705158,7.69,-0.7756254612507408,153.76,79.1,2.39,46.84,200.75,-0.3742729908389196,15.1,-0.2422776775640828,-0.4249794822299991,-0.6201736729460424,-0.594484531401138,0.058944558916616,-0.0544940706860512,-0.735710691880168,-0.1773631184088844,-0.7412881606190718,-0.0945754715001408,-0.3152913939007348,-0.1480046083522434,-0.7550239556745931,0.7,-0.1758631145281647,-0.5018373692615541,-0.3153397117021819,-0.2485183245220607,-0.1574262639841924,-0.2672376302279544
-0.2637806257411451,1400,0.4859762451947518,-1.1714958100115909,0.4182547110257241,-0.3638485367043297,0.516657709296604,-0.3882854070147417,-0.729678758113765,490.39,2102.0,252.2,-0.5113581196571344,0.5103475109514728,958.9,115.1,-0.5126448219940455,0.7071067811865461,75.0,9.0,-0.4301638439576948,106.1,-0.607942147337514,1.096960703402874,1.6103581847700617,-0.5149595801655101,-0.904534033733292,0.5166577092966048,75,-0.6157818404608218,593695,41.56,178.11,-0.727784771181803,204.3,105.08,-0.4613308813178486,9.19,-0.747228962832836,183.9,94.6,3.15,53.9,231.0,-0.5138745979466848,20.9,-0.1611944348525492,-0.4249794822299991,-0.6201736729460424,-0.5979620659515981,0.1071488610435473,-0.0848047122892805,-0.7224704306527361,-0.1773631184088844,-0.7270042343434135,-0.0882913870150816,-0.3240740985811707,-0.1754737618318443,-0.7431773454914145,0.8,-0.1758631145281647,-0.5781137739667135,-0.3236602239945363,-0.2510115608226852,-0.1574262639841924,-0.221922248990902
0.2158205119700236,1400,0.5947261741893817,-1.0251390731991843,0.6824155811472346,-0.7464521526202259,0.516657709296604,-0.2820876888568634,-0.7068135317792055,586.43,2513.0,301.6,-0.4523741648104287,0.4513477987027484,1156.1,138.7,-0.4520058884461567,0.7071067811865461,96.0,11.5,-0.3571171534743127,127.3,-0.5586019150898313,1.096960703402874,1.6103581847700617,-0.5149595801655101,-0.904534033733292,0.5166577092966048,90,-0.5840151668756658,670208,46.91,201.06,-0.709733930644242,234.6,120.64,-0.5265050501466859,11.0,-0.7133928754322807,219.91,113.1,4.11,62.02,265.78,-0.6469831070494374,28.2,-0.0829562182010693,-0.4249794822299991,-0.6201736729460424,-0.604917135052518,0.1536617841484811,-0.1184625413088173,-0.7065042332902447,-0.1773631184088844,-0.7098635228126239,-0.0757232180449632,-0.3328568032616065,-0.2061299441681944,-0.728369082762441,1.0,-0.1758631145281647,-0.4316095496312592,-0.3333674883356164,-0.2525637811719874,-0.1574262639841924,-0.1726953228085482
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.687284761940403,763.95,3274.0,392.9,-0.3737288916814877,0.3726815157044476,1522.4,182.7,-0.370061383651712,-1.9626155733547185e-15,128.0,15.3,-0.3266810324395701,167.4,-0.4176298229535978,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,127,-0.3139984414018429,873088,61.12,261.93,-0.690222666114969,305.6,157.16,-0.5265050501466859,13.37,-0.7002087868811107,267.38,137.5,6.68,81.17,347.87,-0.6307503620369066,45.5,0.0792102672219982,-0.4249794822299991,-0.6201736729460424,-0.5979620659515981,0.2500703884023439,-0.1560254223140463,-0.6769083552524556,-0.1773631184088844,-0.6792551093647848,-0.069439133559904,-0.3347057937206456,-0.2370896530623302,-0.7135608200334675,1.1,-0.1758631145281647,-0.4316095496312592,-0.3342919897014335,-0.2525376096157233,-0.1574262639841924,0.0019653170615968
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.6650261640596173,870.8,3732.0,447.8,-0.2852529594114295,0.2841819473313593,1754.0,210.5,-0.2881168788572681,-1.9626155733547185e-15,157.0,18.8,-0.2353726693353423,191.7,-0.3471437768854801,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,146,-0.2686174791373341,995200,69.66,298.56,-0.6679073875216087,348.3,179.14,-0.5265050501466859,15.24,-0.6694151814539022,304.78,156.7,7.62,92.52,396.53,-0.6307503620369066,53.6,0.1076605278225363,-0.4249794822299991,-0.6201736729460424,-0.604917135052518,0.2669841786223198,-0.1939602130321984,-0.6589950606506362,-0.1773631184088844,-0.6600738369374726,-0.0568709645897856,-0.3471864793191597,-0.272298733765465,-0.694310078485802,1.3,-0.1758631145281647,-0.4316095496312592,-0.3472350088228736,-0.2537674509465211,-0.1574262639841924,0.0165463137289225
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.6396410964555349,992.66,4254.0,510.5,-0.2066076862824885,0.2055156643330586,2020.8,242.5,-0.2061723740628233,-1.9626155733547185e-15,191.0,23.0,-0.1440643062311147,219.5,-0.2766577308173624,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,169,-0.2232365168728259,1134464,79.41,340.34,-0.6424960100658189,397.1,204.2,-0.5265050501466859,17.37,-0.6342883441252604,347.43,178.7,8.69,105.47,452.01,-0.6307503620369066,63.0,0.1361107884230744,-0.4249794822299991,-0.6201736729460424,-0.608394669602978,0.2838979688422958,-0.2371017397312732,-0.6387452493616226,-0.1773631184088844,-0.638443891434333,-0.0443027956196672,-0.3610539077619532,-0.3120607128353844,-0.6720976843923417,1.5,-0.1758631145281647,-0.4316095496312592,-0.361102529310131,-0.2548468869638864,-0.1574262639841924,0.0333706178444897
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.610709585583235,1131.54,4849.0,581.9,-0.1279624131535476,0.1268493813347578,2327.7,279.3,-0.1242278692683786,-1.9626155733547185e-15,233.0,27.9,-0.052755943126887,251.4,-0.2061716847492428,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,194,-0.1778555546083177,1293184,90.52,387.96,-0.6135211980702517,452.6,232.77,-0.5265050501466859,19.8,-0.5942750963545764,396.04,203.7,9.9,120.23,515.25,-0.6307503620369066,74.1,0.1645610490236126,-0.4249794822299991,-0.6201736729460424,-0.6153497387038981,0.3008117590622717,-0.285821912124194,-0.615380082489684,-0.1773631184088844,-0.613957160676062,-0.0254505421644896,-0.3767703266637858,-0.356830880108767,-0.6469236377530869,1.8,6.858661466598425,-0.4316095496312592,-0.376356801846114,-0.2557936466118851,-0.1574262639841924,0.0804023924304167
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.5777183304433703,1289.9,5528.0,663.4,-0.0394864808834893,0.0383498129616695,2681.2,321.7,-0.0422833644739338,-1.9626155733547185e-15,282.0,33.8,0.0385524199773405,287.9,-0.1356856386811271,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,224,-0.1324745923438101,1474176,103.19,442.25,-0.5804571988978907,516.0,265.35,-0.5265050501466859,22.57,-0.5486378667543723,451.47,232.2,11.29,137.05,587.37,-0.6307503620369066,87.1,0.1930113096241507,-0.4249794822299991,-0.6201736729460424,-0.618827273254358,0.3177255492822476,-0.3406785947803452,-0.5888995600348202,6.858529182108845,-0.5862055324833548,-0.006598288709312,1.4546547230144713,0.1995333003123198,-0.6158262860222427,2.1,-0.1758631145281647,-0.4316095496312592,1.454618153154755,-0.2566244702537204,0.0649533908492753,0.1216294193801339
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.5401073663093804,1470.45,6302.0,756.2,0.0391587922454515,-0.0403164700366312,3087.9,370.6,0.0396611403205108,-1.9626155733547185e-15,340.0,40.8,0.1298607830815685,329.7,-0.0651995926130094,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,258,-0.0870936300793019,1680512,117.64,504.15,-0.5427782599117197,588.2,302.49,-0.5265050501466859,25.73,-0.4966390839371701,514.66,264.7,12.87,156.24,669.58,-0.6307503620369066,102.2,0.2214615702246889,-0.4249794822299991,-0.6201736729460424,-0.6223048078048181,0.3346393395022236,0.3410319090076221,-0.5589142625491655,-0.1773631184088844,-0.5543727824976025,0.0185380492309246,-0.4142123834593282,0.1423185441697258,-0.578805629199809,2.5,-0.1758631145281647,-0.4316095496312592,-0.4142613578446171,-0.2573533286799248,-0.1574262639841924,0.1361175110044478
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.4972234010002778,1676.3,7184.0,862.1,0.1178040653743925,-0.1189827530349308,3556.2,426.7,0.1216056451149556,-1.9626155733547185e-15,409.0,49.1,0.2211691461857961,377.6,0.0052864534551062,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,298,-0.041712667814793,1915776,134.1,574.73,-0.4998417945553852,670.5,344.84,-0.5265050501466859,29.34,-0.4373567836686222,586.71,301.7,14.67,178.11,763.32,-0.6307503620369066,119.9,0.2499118308252271,-0.4249794822299991,-0.6201736729460424,-0.6257823423552781,0.3515531297221994,0.2709269281216255,-0.524645351136989,-0.1773631184088844,-0.5180507985395002,0.0436743871711614,-0.4368625165825575,0.0776673873613834,-0.5358616672857861,2.9,-0.1758631145281647,-0.4316095496312592,-0.4369116413071374,-0.2579928105800168,-0.1574262639841924,0.1516105908824035
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.4483431467442549,1910.94,8190.0,982.8,0.2062799976444508,-0.2074823214080202,4094.9,491.4,0.2035501499094003,-1.9626155733547185e-15,491.0,59.0,0.3124775092900236,432.4,0.0757724995232259,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,343,0.0036682944497151,2183936,152.88,655.18,-0.450888382353197,764.4,393.11,-0.5265050501466859,33.44,-0.3696846088675116,668.83,344.0,16.72,203.04,870.16,-0.6307503620369066,140.5,0.278362091425765,-0.4249794822299991,-0.6201736729460424,-0.629259876905738,0.3684669199421754,0.1917101592690138,-0.4853139869025588,-0.1773631184088844,-0.4772395806090484,0.0813788940815166,-0.4622861353943455,0.0046692502139358,-0.484032747734379,3.5,-0.1758631145281647,-0.4316095496312592,-0.462335428867109,-0.2585536886861569,-0.1574262639841924,0.2012754820330133
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.3926266564514708,2178.4,9336.0,1120.3,0.2849252707733917,-0.286148604406321,4714.7,565.8,0.2854946547038451,-1.9626155733547185e-15,588.0,70.6,0.4037858723942514,495.2,0.1462585455913436,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,396,0.0490492567142227,2489600,174.27,746.88,-0.3951001858697964,871.4,448.13,-0.5265050501466859,38.12,-0.2926083988760558,762.44,392.1,19.06,231.46,991.95,-0.6307503620369066,164.5,0.3068123520263032,-0.4249794822299991,-0.6201736729460424,-0.629259876905738,0.3853807101621513,0.1022658733110182,-0.4405307503980097,-0.1773631184088844,-0.4303066799890288,0.1190834009918717,-0.4909454875094521,-0.0777382102248667,-0.4233188705455878,4.1,-0.1758631145281647,-0.4316095496312592,-0.4909949712074408,-0.2590456533792666,-0.1574262639841924,0.2281948328524054
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.3290939918504444,2483.38,10643.0,1277.2,0.3635705439023326,-0.3648148874046206,5428.0,651.4,0.3674391594982898,-1.9626155733547185e-15,702.0,84.3,0.4950942354984792,567.1,0.2167445916594612,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,456,0.0944302189787309,2838144,198.67,851.44,-0.3314841167908193,993.4,510.87,-0.5265050501466859,43.46,-0.2047452073427336,869.18,447.0,21.73,263.86,1130.82,-0.6307503620369066,192.5,0.3352626126268414,-0.4249794822299991,-0.6201736729460424,-0.6257823423552781,0.4022945003821272,0.0012923862524076,-0.389906222175476,-0.1773631184088844,-0.3768439845001369,0.1567879079022269,-0.5209915824688379,-0.1700102837917027,-0.3537200357194125,4.7,-0.1758631145281647,-0.4316095496312592,-0.5210412655964982,-0.259477324242037,-0.1574262639841924,0.2387011317154019
0.2158205119700236,1600,0.5947261741893817,-0.4089001813574705,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.2566718872152678,2831.02,12133.0,1456.0,0.4520464761723912,-0.45331445577771,6248.5,749.8,0.4493836642927346,-1.9626155733547185e-15,837.0,100.5,0.586402598602707,649.4,0.2872306377275789,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,526,0.1398111812432391,3235456,226.48,970.64,-0.2589302528825642,1132.4,582.38,-0.5265050501466859,49.54,-0.104619891492589,990.86,509.6,24.77,300.8,1289.13,-0.6307503620369066,225.1,0.3637128732273796,-0.4249794822299991,-0.6201736729460424,-0.6223048078048181,0.4192082906021031,-0.1117681664762023,-0.3318827244434951,-0.1773631184088844,-0.3164433819630682,0.1567879079022269,-0.5172936015507597,-0.2609164878485033,-0.2841212008932373,4.7,-0.1758631145281647,-0.4316095496312592,-0.516881009450321,-0.2598559593530186,-0.1574262639841924,0.2725152461228786
1.6546239251035282,1600,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,0.1339482950028235,0.0497801803865056,-0.1741237537747862,3227.28,13831.0,1659.7,0.5306917493013321,-0.5319807387760097,7192.2,863.1,0.5313281690871794,-1.9626155733547185e-15,996.0,119.5,0.6777109617069348,743.6,0.3577166837956946,-0.0281271975231494,-0.2657872732144759,-0.1097454842975692,0.3015113445777618,0.1339482950028253,606,0.1851921435077479,3688320,258.18,1106.5,-0.1762702549516618,1290.9,663.9,-0.5265050501466859,56.48,0.0095192807196385,1129.55,580.9,28.24,342.9,1469.57,-0.6307503620369066,263.0,0.3921631338279178,-0.4249794822299991,-0.6201736729460424,-0.611872204153438,0.4361220808220791,-0.2231551254966585,-0.2656814183063356,-0.1773631184088844,-0.2474724236606046,0.1505038234171677,-0.5071241540260445,-0.3486356630485546,-0.2160031923399594,4.6,-0.1758631145281647,0.2043911418955953,-0.5071737451092408,-0.2598914756303257,-0.1574262639841924,0.3009100528086395
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,-0.11362423144263,3957.41,16960.0,2035.2,0.5700143858658023,-0.5713138802751612,8861.8,1063.4,0.5723004214844007,-0.707106781186548,1177.0,141.3,0.598577047016604,922.1,0.5374561012693962,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,813,0.5822755633221942,4522752,316.59,1356.83,-0.1156918677754457,1583.0,814.1,-0.5265050501466859,59.36,-0.0516069480176044,1187.22,610.6,48.48,424.43,1818.99,-0.5982848720118449,388.2,0.6283002968123844,-0.4249794822299991,-0.6201736729460424,-0.4066976656762976,0.5765065396478792,-0.3306370325314226,-0.1437931311243891,-0.1773631184088844,-0.1303442282002079,0.1379356544470494,-0.3804683075818641,-0.3947716998319727,-0.1508468363324762,4.4,-0.1758631145281647,-0.4316095496312592,-0.3805170579922912,-0.2601118419860738,-0.1574262639841924,0.5410365730351151
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,-0.0476883848901142,4313.48,18486.0,2218.4,0.609337022430273,-0.6106470217743104,9705.3,1164.6,0.6132726738816241,-0.707106781186548,1309.0,157.1,0.6411876164652435,1007.5,0.5762234266068607,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,890,0.6072350925676735,4929696,345.08,1478.91,-0.0496222863903923,1725.4,887.35,-0.5265050501466859,64.7,0.0265756190550683,1294.05,665.5,52.84,462.62,1982.66,-0.5982848720118449,427.8,0.6439479401426802,-0.4249794822299991,-0.6201736729460424,-0.3788773892726176,0.5858091242688661,-0.3871673088957276,-0.0842119556009455,-0.1773631184088844,-0.0691274013045302,0.1693560768723453,-0.3874020218032608,-0.4430324225198901,-0.0782863489605062,4.9,-0.1758631145281647,-0.4316095496312592,-0.3869885675530112,-0.2603139929925792,-0.1574262639841924,0.5546002668242429
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,0.0241970868821084,4701.69,20150.0,2418.0,0.6584903181358608,-0.6499801632734619,10629.2,1275.5,0.6542449262788456,-0.707106781186548,1456.0,174.7,0.6868417980173573,1100.8,0.614990751944327,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,976,0.6321946218131527,5373360,376.14,1612.01,0.0223474079211778,1880.7,967.2,-0.5265050501466859,70.53,0.1118573107322173,1410.51,725.4,57.6,504.26,2161.1,-0.5982848720118449,471.3,0.6595955834729763,-0.4249794822299991,-0.6201736729460424,-0.3510571128689376,0.5951117088898528,-0.446300953250494,-0.0195683272552486,-0.1773631184088844,-0.0030132282571981,0.2007764992976413,-0.3943357360246576,-0.4937213576700929,0.0016782697759503,5.4,-0.1758631145281647,-0.4316095496312592,-0.3943845784795484,-0.2604994965681878,-0.1574262639841924,0.5723643268468854
