Targeted Website Conversion,Average Order Value,Targeted ROAS,CPC Ceiling [For Reference],ON Platform - Organic,ON Platform - Paid,3rd Party Channels,Offline Stores,Net # of orders / day,Revenues per week (L),MRR (L),GMV ARR (Cr),Private Label Brands,3rd Party Brands,NMV MRR (L),NMV ARR (INR Cr),NMV %,Product + Packaging cost + Shipping,COGS Monthly (INR L),COGS ARR (INR Cr),COGS (% of GMV),Gross Margin ARR (INR Cr),Gross Margin%,Order processing fees,Order processing fees.1,Warehousing + Shipping,Store Merchant Fees,3rd Party Channel Margins.1,Contribution margin 1 (L),Contribution Margin 1 %,Daily Paid Marketing Budget (INR),Weekly marketing spend (L),Monthly marketing spend (L),# of order / day,Revenue / week (L),Paid - Channel ARR (Cr),Marketing %,Marketplace mktg / week (L),# of order / day.1,marketplace revenue / week (L),marketplace ARR (Cr),Offline mktg / week (L),Overall Marketing spend / week (L),Overall Marketing spend / month (L),Blended Marketing %age,Contribution margin 2 (L),Contribution Margin 2 %,Payroll,Other operating expenses,EBITDA (L),EBITDA Margin %,Opening Cash Balance,Cash-in Revenue,Investments,Cash-out Costs,Cash-out Inventory,Cash movement for the month,Closing Cash Balance,Cost of Inventory,Cash for Additional Inventory,Investment Infusion ,Conversion_to_ROAS,Total_Cash_Flow,CPC_to_orders,Investment_to_Cash_in,Revenue_to_Cost_Growth
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,0.1025454848733851,5124.8,21963.0,2635.6,0.6978129547003313,-0.6991465901473998,11640.6,1396.9,0.6952171786760688,-0.707106781186548,1618.0,194.2,0.729452367465997,1202.7,0.6502337749783857,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,1069,0.6571541510586326,5856912,409.98,1757.07,0.1008013847559495,2049.9,1054.24,-0.5265050501466859,76.87,0.2046991091310162,1537.44,790.7,62.78,549.63,2355.58,-0.5982848720118449,519.3,0.6738207137732454,-0.4249794822299991,-0.6201736729460424,-0.3162817673643375,0.6035686039998407,-0.5084098753086449,0.0509165928084329,-0.1773631184088844,0.0692226274797015,0.2384810062079964,-0.4012694502460542,-0.5466867420036879,0.0905278461497911,6.0,-0.1758631145281647,-0.4316095496312592,-0.401318338723177,-0.2606696703765782,-0.1574262639841924,0.5863222035482908
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,0.1879401056738834,5585.96,23940.0,2872.8,0.7371355912648018,-0.7384797316465491,12748.0,1529.8,0.7361894310732903,-0.707106781186548,1797.0,215.7,0.7720629369146365,1314.1,0.68900110031585,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,1171,0.6821136803041119,6383952,446.88,1915.19,0.1863238137106075,2234.4,1149.11,-0.5265050501466859,83.79,0.305930782062378,1675.79,861.8,68.43,599.09,2567.55,-0.5982848720118449,572.1,0.6894683571035414,-0.4249794822299991,-0.6201736729460424,-0.2780288873092774,0.6128711886208275,-0.5733081202137187,0.1280216434858304,-0.1773631184088844,0.1479882780854735,0.2761855131183516,-0.4086654120822108,-0.602080338799568,0.1882623801610159,6.6,-0.1758631145281647,-0.4316095496312592,-0.4087143496497142,-0.2608257871032992,-0.1574262639841924,0.6029910947308436
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,0.2810109096009837,6088.57,26094.0,3131.3,0.7764582278292722,-0.7778128731456995,13960.2,1675.2,0.7771616834705136,-0.707106781186548,1996.0,239.5,0.814673506363276,1435.7,0.7277684256533145,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,1283,0.7070732095495912,6958368,487.09,2087.51,0.2795572813415053,2435.4,1252.51,-0.5265050501466859,91.33,0.4162899009137805,1826.57,939.4,74.59,653.0,2798.57,-0.5982848720118449,630.2,0.7051160004338373,-0.4249794822299991,-0.6201736729460424,-0.2328209381532973,0.6221737732418143,-0.6411816428221769,0.2117468247769438,-0.1773631184088844,0.2336918357394223,0.320174104513766,-0.4155991263036075,-0.6597503847788406,0.2963626980825221,7.3,-0.1758631145281647,-0.4316095496312592,-0.4156481098933429,-0.2609690038135364,-0.1574262639841924,0.6158611306185087
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,0.382457852562887,6636.42,28442.0,3413.0,0.8157808643937424,-0.8171460146448509,15287.5,1834.5,0.8181339358677351,-0.707106781186548,2216.0,265.9,0.8572840758119156,1568.6,0.7665357509907788,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,1406,0.7297636906818452,7584480,530.91,2275.34,0.381144374204996,2654.6,1365.21,-0.5265050501466859,99.55,0.536514037072702,1990.93,1023.9,81.3,711.76,3050.38,-0.5982848720118449,694.1,0.7207636437641335,-0.4249794822299991,-0.6201736729460424,-0.1806579198963973,0.631476357862801,-0.7118444882775583,0.3032603950253701,-0.1773631184088844,0.3271495248001571,0.3704467803942395,-0.4225328405250043,-0.7198486432203982,0.4163096261872069,8.1,-0.1758631145281647,-0.4316095496312592,-0.4230441208198801,-0.261100400070902,-0.1574262639841924,0.630469287121686
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,0.4930508860586142,7233.66,31001.0,3720.2,0.8551035009582132,-0.8564791561440002,16740.8,2008.9,0.8591061882649583,-0.707106781186548,2459.0,295.1,0.8998946452605551,1713.8,0.805303076328243,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,1540,0.7547232199273245,8267040,578.69,2480.11,0.4919029297364383,2893.5,1488.07,-0.5265050501466859,108.5,0.6676173511969246,2170.1,1116.1,88.61,775.81,3324.9,-0.5982848720118449,764.4,0.7364112870944293,-0.4249794822299991,-0.6201736729460424,-0.1250173670890371,0.6407789424837878,-0.7854826114363238,0.4029517736789751,-0.1773631184088844,0.4287694574469821,0.4270035407597723,-0.429466554746401,-0.7820715875664555,0.549583990747968,9.0,-0.1758631145281647,-0.4316095496312592,-0.4295156303806002,-0.2612209672654546,-0.1574262639841924,0.6460781399730859
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,0.6135832934507928,7884.58,33791.0,4054.9,0.9042567966638012,-0.8958122976431505,18331.6,2199.8,0.9000784406621798,-0.707106781186548,2729.0,327.4,0.9455488268126688,1872.4,0.8440704016657073,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,1687,0.7796827491728044,9010944,630.77,2703.28,0.6125923684115228,3153.8,1621.97,-0.5265050501466859,118.27,0.8105218075207958,2365.37,1216.5,96.59,845.62,3624.09,-0.5982848720118449,841.7,0.7520589304247252,-0.4249794822299991,-0.6201736729460424,-0.058944210630297,0.6500815271047745,-0.8617241025855511,0.5115997996334897,-0.1773631184088844,0.5393678580385066,0.483560301125305,-0.4364002689677978,-0.846570981095905,0.6961857917648053,9.9,-0.1758631145281647,-0.4316095496312592,-0.4364493906242288,-0.2613315686937539,-0.1574262639841924,0.662036613110839
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,0.7449650174200838,8594.08,36832.0,4419.8,0.9435794332282714,-0.9449787245170884,20073.3,2408.8,0.941050693059403,-0.707106781186548,3026.0,363.2,0.988159396261309,2045.6,0.8793134246997663,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,1848,0.8046422784182843,9821808,687.53,2946.54,0.7442057785446133,3437.6,1767.93,-0.5265050501466859,128.91,0.9662415667020982,2578.22,1325.9,105.28,921.72,3950.21,-0.5982848720118449,926.7,0.7662840607249942,-0.4249794822299991,-0.6201736729460424,0.014084014929363,0.6585384222147626,-0.9407549165817012,0.6299833117846456,-0.1773631184088844,0.6593528387540349,0.5589693149460153,-0.4502676974105912,-0.9156232729921392,0.8605575080564106,11.1,-0.1758631145281647,-0.4316095496312592,-0.450316911111486,-0.2614330416842925,-0.1574262639841924,0.681826682034906
0.2158205119700236,1800,0.5947261741893817,0.2073387104842427,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,0.8881759962379685,9367.47,40146.0,4817.6,0.9829020697927422,-0.9843118660162388,21980.1,2637.6,0.9820229454566244,-0.707106781186548,3356.0,402.7,1.030769965709948,2234.9,0.9180807500372306,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,2025,0.8296018076637636,10705680,749.4,3211.7,0.8876194145307372,3747.0,1927.02,-0.5265050501466859,140.51,1.1360673786689182,2810.24,1445.3,114.75,1004.66,4305.69,-0.5982848720118449,1020.3,0.7819317040552904,-0.4249794822299991,-0.6201736729460424,0.0975448441404032,0.6678410068357492,-1.025364376271697,0.7592705684760394,-0.1773631184088844,0.7907649604900897,0.5212648080356602,-0.3726100981309478,-0.9591793340343792,1.0160442667106315,10.5,-0.1758631145281647,-0.4316095496312592,-0.3726587963828452,-0.261526141291645,-0.1574262639841924,0.6966816872366424
2.6138262005258657,1800,0.5947261741893817,1.5938762171280976,0.6824155811472346,-0.7464521526202259,-0.6314705335847365,0.7135159188732437,1.0442894956303548,10210.54,43759.0,5251.1,1.0222247063572123,-1.0236450075153891,24067.7,2888.1,1.0229951978538478,-0.707106781186548,3720.0,446.3,1.073380535158588,2441.8,0.9568480753746968,-0.7313071356019153,-0.2657872732144759,0.599379183471326,0.3015113445777618,-0.6314705335847358,2218,0.8545613369092429,11669184,816.84,3500.76,1.043943198603596,4084.2,2100.45,-0.5265050501466859,153.16,1.3211056005024728,3063.16,1575.3,125.08,1095.08,4693.2,-0.5982848720118449,1123.2,0.7975793473855862,-0.4249794822299991,-0.6201736729460424,0.1914382770028233,0.677143591456736,-1.0787334200761558,0.899850989155537,-0.1773631184088844,0.9331961110673668,0.4647080476701274,-0.2796983275642316,-0.972230976019162,1.158203588908777,9.6,-0.1758631145281647,0.6283916029134986,-0.2797464091182219,-0.2613742805587554,-0.1574262639841924,0.7141057104592927
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,1.1322039577003755,11872.56,50882.0,6105.9,1.0615473429216828,-1.0629781490145396,28112.5,3373.5,1.0639674502510692,-1.414213562373096,4138.0,496.6,0.9607668873300408,2876.9,1.1753548181858589,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,2804,1.2834114303088455,13568640,949.8,4070.59,1.1320359737836672,4749.0,2442.36,-0.5265050501466859,148.41,1.0343747236203826,2968.14,1526.5,186.99,1285.2,5508.02,-0.5658193819867832,1518.7,1.0522091797604023,-0.4249794822299991,-0.6201736729460424,1.046911776415985,0.8285220139255206,-1.0947255377318477,1.1771176360358753,-0.1773631184088844,1.1809202039052091,0.3892990338494171,0.2648293626227919,-0.8065054754681998,1.282592995832154,8.4,-0.1758631145281647,-0.4316095496312592,0.2647848953480808,-0.2615529606924844,-0.1574262639841924,0.9823232366578908
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,1.224201495901568,12424.58,53248.0,6389.8,1.1008699794861534,-1.10231129051369,29552.8,3546.3,1.1049397026482926,-1.414213562373096,4402.0,528.2,1.0033774567786795,3018.1,1.2141221435233231,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,2949,1.308370959554325,14199520,993.97,4259.86,1.2241595191808636,4969.8,2555.91,-0.5265050501466859,155.31,1.1252803971270515,3106.15,1597.4,195.69,1344.96,5764.12,-0.5658193819867832,1603.8,1.0692793361207251,-0.4249794822299991,-0.6201736729460424,1.172103020232545,0.8386702880575061,-0.8916628344758574,1.2694100451800332,-0.1773631184088844,1.2715211077108124,0.4207194562747131,0.3119786193282897,-0.6253001204701698,1.414386534120018,8.9,-0.1758631145281647,-0.4316095496312592,0.3119344650047555,-0.2615977336649735,-0.1574262639841924,0.9996433951092882
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,1.3204687651427855,13002.22,55724.0,6686.9,1.1500232751917414,-1.1416444320128405,31066.0,3727.9,1.145911955045514,-1.414213562373096,4681.0,561.7,1.0429444141238455,3166.2,1.256413771164197,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,3101,1.33559953691303,14859680,1040.18,4457.9,1.3205475026338591,5200.9,2674.74,-0.5265050501466859,162.53,1.2203349096882847,3250.56,1671.7,204.78,1407.49,6032.1,-0.5658193819867832,1693.5,1.0863494924810484,-0.4249794822299991,-0.6201736729460424,1.3007717985995653,0.8488185621894916,-0.669632735860791,1.3655966488028477,-0.1773631184088844,1.3657950211301555,0.4521398787000091,0.3628258569518657,-0.4275525680728223,1.5535842037723684,9.4,-0.1758631145281647,-0.4316095496312592,0.3623197894417903,-0.2616405141040621,-0.1574262639841924,1.0171787615164234
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,1.421215752196488,13606.74,58315.0,6997.8,1.1893459117562115,-1.1908108588867783,32656.2,3918.7,1.1868842074427373,-1.414213562373096,4976.0,597.1,1.0825113714690102,3321.6,1.2987053988050667,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,3261,1.3628281142717344,15550560,1088.54,4665.17,1.4214335919813283,5442.7,2799.1,-0.5265050501466859,170.08,1.319907046997821,3401.69,1749.4,214.31,1472.93,6312.56,-0.5658193819867832,1788.2,1.1019971358113445,-0.4249794822299991,-0.6201736729460424,1.4433507151684255,0.8581211468104784,-0.4273335578914179,1.4664562858000492,-0.1773631184088844,1.4645581685218494,0.483560301125305,0.4169088278787603,-0.2118969487661217,1.7001860047892057,9.9,-0.1758631145281647,-0.4316095496312592,0.4168653700250021,-0.2616813955532594,-0.1574262639841924,1.034599004625246
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,1.526652443835136,14239.4,61026.0,7323.1,1.2286685483206825,-1.2301440003859276,34327.1,4119.3,1.2278564598399588,-1.414213562373096,5289.0,634.7,1.1251219409176505,3484.6,1.337472724142531,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,3429,1.3877876435172136,16273600,1139.15,4882.08,1.5270514550619445,5695.8,2929.25,-0.5265050501466859,177.99,1.424089005479095,3559.85,1830.8,224.27,1541.42,6606.06,-0.5658193819867832,1887.9,1.1190672921716671,-0.4249794822299991,-0.6201736729460424,1.5894071662877458,0.8682694209424638,-0.1630917068595845,1.572378375619504,-0.1773631184088844,1.5678105498858923,0.5212648080356602,0.4746897797237331,0.0228808436810745,1.855672763443427,10.5,-0.1758631145281647,-0.4316095496312592,0.4751089560714827,-0.2617204627100989,-0.1574262639841924,1.0542481106787482
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,1.6369888268311896,14901.46,63863.0,7663.6,1.2679911848851528,-1.269477141885079,36082.8,4329.9,1.2688287122371802,-1.414213562373096,5620.0,674.4,1.164688898262816,3655.5,1.3797643517834028,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,3606,1.4150162208759187,17030240,1192.12,5109.07,1.6375763427547128,5960.6,3065.44,-0.5265050501466859,186.27,1.533065177978976,3725.37,1915.9,234.7,1613.08,6913.21,-0.5658193819867832,1993.1,1.1361374485319902,-0.4249794822299991,-0.6201736729460424,1.7493737556089062,0.8775720055634507,0.1245804560864017,1.6825840793654816,-0.1773631184088844,1.6755521652222856,0.5589693149460153,0.5366309601015439,0.2778431522210162,2.021525306007929,11.1,-0.1758631145281647,-0.4316095496312592,0.5365882968983233,-0.2617577932304558,-0.1574262639841924,1.071096682636436
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,1.7524582198207157,15594.32,66833.0,8019.9,1.3073138214496227,-1.3088102833842294,37927.6,4551.3,1.3098009646344035,-1.414213562373096,5970.0,716.4,1.2042558556079803,3834.9,1.4220559794242726,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,3792,1.4422447982346238,17822080,1247.55,5346.62,1.7531835059386391,6237.7,3207.97,-0.5265050501466859,194.93,1.6471121537677689,3898.58,2005.0,245.61,1688.09,7234.65,-0.5658193819867832,2103.9,1.1517850918622858,-0.4249794822299991,-0.6201736729460424,1.9162954140309865,0.8877202796954362,0.4369846149417714,1.7982416553815777,-0.1773631184088844,1.788191126710332,0.6029579063414299,0.6027323690121927,0.5545076096426313,2.1947819799369186,11.8,-0.1758631145281647,-0.4316095496312592,0.6026901445542495,-0.2617934660495678,-0.1574262639841924,1.0897466672544232
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,1.8732939414397811,16319.38,69940.0,8392.8,1.3466364580140937,-1.3481434248833786,39865.9,4783.9,1.350773217031625,-1.414213562373096,6341.0,760.9,1.2468664250566206,4023.0,1.4608233047617372,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,3987,1.467204327480103,18650720,1305.55,5595.22,1.8742234463717344,6527.8,3357.13,-0.5265050501466859,203.99,1.7665065221157774,4079.85,2098.2,257.03,1766.57,7571.03,-0.5658193819867832,2220.8,1.168855248222609,-0.4249794822299991,-0.6201736729460424,2.0971272106549064,0.8978685538274217,0.7759803182711398,1.9193511036677928,-0.1773631184088844,1.9061355465293384,0.6469464977368441,0.6734562540704395,0.8543918487348484,2.379885264049087,12.5,-0.1758631145281647,-0.4316095496312592,0.6734144990392616,-0.2618275532280832,-0.1574262639841924,1.1076444948631516
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,1.9997526421880605,17078.18,73192.0,8783.1,1.3957897537196815,-1.38747656638253,41902.5,5028.3,1.3917454694288482,-1.414213562373096,6734.0,808.0,1.2864333824017855,4220.3,1.503114932402607,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,4193,1.494432904838808,19517920,1366.25,5855.38,2.000871414933004,6831.3,3513.23,-0.5265050501466859,213.48,1.8914326758698716,4269.55,2195.8,268.98,1848.71,7923.06,-0.5658193819867832,2344.0,1.185925404582932,-0.4249794822299991,-0.6201736729460424,2.2883916109302067,0.9080168279594072,1.143427114639122,2.045912424224128,-0.1773631184088844,2.028977312499998,0.6909350891322584,0.748802615276284,1.1791652655654885,2.575354332071537,13.2,-0.1758631145281647,-0.4316095496312592,0.7492236110362683,-0.2618601270926053,-0.1574262639841924,1.126918825244292
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,2.132090972565225,17872.26,76595.0,9191.4,1.4351123902841516,-1.4366429932564682,44042.4,5285.1,1.4327177218260698,-1.414213562373096,7149.0,857.9,1.3260003397469509,4427.2,1.5454065600434788,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,4408,1.5216614821975138,20425440,1429.78,6127.63,2.1334194964207907,7148.9,3676.58,-0.5265050501466859,223.4,2.022167204300355,4468.07,2297.9,281.49,1934.67,8291.45,-0.5658193819867832,2473.8,1.2015730479132278,-0.4249794822299991,-0.6201736729460424,2.4900886148568877,0.917319412580394,1.5413705074667954,2.178704455946312,-0.1773631184088844,2.157940761160226,-4.631684469712879,4.778677320752066,2.8268591845048614,1.5165635469499348,-71.5,-0.1758631145281647,-0.4316095496312592,4.778662813950324,-0.2618912536007277,-0.1574262639841924,1.1450593119105017
0.2158205119700236,2000,0.5947261741893817,0.8235776023259559,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,2.2705889149345584,18703.3,80157.0,9618.8,1.4744350268486226,-1.4759761347556173,46290.7,5554.9,1.473689974223293,-1.414213562373096,7588.0,910.6,1.368610909195591,4644.3,1.584173885380943,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,4635,1.546621011442993,21375200,1496.26,6412.56,2.2721013586737677,7481.3,3847.54,-0.5265050501466859,233.79,2.158986696677532,4675.83,2404.7,294.58,2024.63,8677.0,-0.5658193819867832,2610.7,1.2186432042735509,-0.4249794822299991,-0.6201736729460424,2.705695756985408,0.9274676867123796,3.5602823840696223,2.3173377793864813,-0.1773631184088844,2.292209668151412,-4.908184187055483,5.105024136772472,4.581697978342566,0.3926164058208495,-75.9,-0.1758631145281647,-0.4316095496312592,5.105011796083778,-0.2619209984258205,-0.1574262639841924,1.1641562663620797
5.011831889081706,2000,0.5947261741893817,3.9047720615345223,0.6824155811472346,-0.7464521526202259,-1.3968893621722964,1.3772516573599822,2.415526451659338,19572.98,83884.0,10066.1,1.5137576634130927,-1.5153092762547689,48652.8,5838.3,1.5146622266205143,-1.414213562373096,8053.0,966.3,1.408177866540756,4872.0,1.6264655130218129,-1.43448707368068,-1.2038600022067447,1.4098073752072078,1.5075567228888178,-1.3968893621722958,4874,1.5738495888016977,22369120,1565.84,6710.74,2.417267503449946,7829.2,4026.44,-0.5265050501466859,244.66,2.302167742271708,4893.25,2516.5,308.27,2118.78,9080.46,-0.5658193819867832,2754.9,1.2357133606338735,-0.4249794822299991,-0.6201736729460424,2.935213037315768,0.9376159608443652,5.710478389334288,2.4622018139925004,-0.1773631184088844,2.433008370011471,3.1103076158800484,-0.661052609741052,4.443441631271205,1.158203588908777,51.7,-0.1758631145281647,1.6883927554582563,-0.6611032225177973,-0.2616437885201366,-0.1574262639841924,1.180147527002505
